x,y,z,s,layer_index,turn_index,B_at_600A_T,angle_at_600A_deg,quench_current_A,status
0.06816709073048917,-0.054819634419042224,0.009333333333333332,0.3066700584867853,0,381,6.42653478493591,119.79533800179183,558.5069923210638,ok
0.0633952263037322,-0.02611271231260546,0.002333333333333333,0.2917210566259227,2,457,22.134382458019857,71.18368437449675,526.398510912662,ok
0.06585275253156793,-0.023872513533571754,0.004,0.28791162630058514,2,466,20.45790414845073,78.52514442374257,,never_quenched
0.07128519179613188,-0.015197746219079206,0.013333333333333336,0.27617591163843447,0,381,20.898099706626972,123.08521334526505,447.361452261806,ok
0.07290592296733944,-0.009607300856796066,0.013333333333333336,0.26955391397549344,0,381,21.150870711813212,121.6901390739764,452.90672476019137,ok
0.06064711622577687,-0.05965489700380809,-1.0842021724855044e-19,0.31335067183363746,3,477,9.366322094249943,64.14993810860219,492.25474506398996,ok
0.06816709073048917,-0.054819634419042224,0.012,0.3066700584867853,0,381,7.176190612281921,134.71066162992187,502.7360882563436,ok
0.06862026502155266,-0.04296626278945064,0.005333333333333333,0.3004706381556753,1,381,4.4248698181901664,101.03920619219456,,never_quenched
0.05041699402023872,-0.034140698691301666,-0.005333333333333334,0.3101313283343269,4,0,25.11800561594095,59.20640558139748,461.2949002114565,ok
0.05598967463909327,-0.03490361152747541,-0.005000000000000001,0.3050774150547012,4,0,23.839821351415523,54.59907335169528,450.43782850454124,ok
0.06064711622577686,-0.05965489700380809,-0.005,0.31335067183363746,4,2,9.925120073562615,44.09624585139297,449.4031712522664,ok
0.058977267377136634,-0.04300390407517498,-0.006666666666666667,0.30743240269836636,4,2,20.319144892341374,38.35064429245784,421.8071945917242,ok
0.05951721354554613,-0.03818209801596885,-0.005333333333333334,0.30417465569276364,4,2,22.39306378076578,48.374189303675024,437.3210670295645,ok
0.04535503061642186,-0.0630396791385551,-0.013666666666666667,0.3251334011419713,5,2,17.29748988075464,5.4381764753356645,411.8518517506548,ok
0.046372786142012304,-0.061859118876657224,-0.013333333333333336,0.3241423620071523,5,2,16.82909249569419,5.637734189115104,411.79530860619127,ok
0.07409575686745462,-0.001456533333743175,0.013333333333333336,0.2601907733292722,0,381,19.254172839945515,122.66649637622248,449.0259872169545,ok
0.07220326858823721,-0.004736268376043374,0.012333333333333335,0.2641276935687781,0,362,22.0490789782294,115.56937103315819,478.69150696225057,ok
0.06253800857411178,-0.05643008989430702,0.0013333333333333333,0.31092755968489616,2,477,5.875206794350367,53.215498431801386,565.8909090892049,ok
0.06949722403376803,-0.04943358498660178,0.013666666666666667,0.30337321812015416,0,381,12.059805284128858,171.78755409432742,403.00291222015545,ok
0.06986947594460978,-0.05167552271261616,0.013000000000000001,0.30422254903309265,0,381,7.439422254374254,160.80145076518724,484.89736799365767,ok
0.07230716634146933,-0.03896126136114427,0.008333333333333333,0.2957523348818791,0,381,5.736847482123227,146.69640081444493,532.6133222190851,ok
0.06587740424077014,-0.04746357621806781,0.0026666666666666666,0.3047165211487505,2,477,3.397558510629596,48.17943325164371,,never_quenched
0.06737593746574227,-0.01988215469207102,0.010666666666666665,0.2829838280580962,0,360,21.689285015094246,108.42464972253929,521.5413070600216,ok
0.05247942703293005,-0.05416185926492484,-0.009666666666666667,0.31740934841189594,5,2,23.104639986246188,13.743634100513512,407.5350750729055,ok
0.05771731764252193,-0.029624716784861775,-0.004333333333333334,0.2994722885771986,4,0,25.450029226239387,59.19282793297535,461.2660562196318,ok
0.05974047043211542,-0.030487398654989922,-0.003666666666666667,0.2984297779372442,3,460,26.884601702908178,57.25997709762413,456.6455024784588,ok
0.0597404704321154,-0.030487398654989922,-0.0030000000000000005,0.29842977793724423,3,460,26.440231197221824,58.78751570313245,460.29597924599926,ok
0.05925125267342449,-0.028090781753959217,-0.0023333333333333335,0.2967979775941705,3,433,26.05066892487851,63.93331077502743,476.11735584466453,ok
0.06281025929325455,-0.0382461114867954,-0.0030000000000000005,0.301627316845379,3,477,17.136044457296986,46.7850351959575,433.58572220078844,ok
0.0635772559127794,-0.0466555481712468,-0.002666666666666667,0.305888884185913,3,477,10.973802351075763,37.07409163219631,427.4851937075948,ok
0.053829815150775756,-0.060379335017413535,-0.011666666666666665,0.3182845461040752,5,2,13.766739993624014,4.275967094271754,410.9737530390707,ok
0.053829815150775756,-0.060379335017413535,-0.011,0.3182845461040752,5,2,13.500553784294516,3.3718143547927597,409.722813325478,ok
0.06907954486437304,-0.015690077113583667,0.011666666666666665,0.27762936008379346,0,357,19.831167056786906,110.3975627657925,501.9415932706743,ok
0.07048809979140443,-0.011806881324805283,0.012,0.27272707734954194,0,358,22.145870188538673,114.1976695964963,484.7668764270024,ok
0.07131534719738897,-0.008266719658105154,0.012,0.26841384186517814,0,358,20.219518227347297,111.86574707857888,495.3088919989752,ok
0.07040051657411053,-0.005102936750857222,0.010666666666666666,0.26482198399137,0,339,21.612915072856502,104.60399973476582,567.241020928237,ok
0.07298877987489696,-0.020712797165642168,0.006333333333333333,0.2809896686836731,1,381,14.717598298731511,84.17415858175441,,never_quenched
0.06950151035100688,-0.018704378093399202,0.005666666666666667,0.28065143129144177,1,379,21.358223423688052,85.27791384913792,,never_quenched
0.07001151665948284,-0.019705221518249803,0.008333333333333333,0.2814208447076191,0,381,20.051965635434883,103.59073926029308,585.1478902403874,ok
0.07095184903945781,-0.015923605920493043,0.004999999999999999,0.2770821396318123,1,381,21.411143199079692,83.40139603208516,,never_quenched
0.07107626172078257,-0.0032797350423001987,0.007666666666666667,0.2625236159341823,1,345,21.946822972910404,92.87976479918576,,never_quenched
0.07224813672078258,-0.005309482082419973,0.008,0.26479073290413735,1,364,21.635607301484505,95.23107613465002,,never_quenched
0.0692599470068238,-0.01579362877964903,0.009666666666666667,0.27766348422823267,0,360,19.77014231235766,103.10720455370539,593.6945773255397,ok
0.0690811613126405,-0.015687487844251558,0.010666666666666666,0.27762579211220617,0,357,19.712533862304408,105.56314990729203,553.8767321048247,ok
0.07107626172078257,-0.0032797350423001987,0.009666666666666667,0.2625236159341823,0,345,21.531874506203454,101.63108085276714,,never_quenched
0.07224813672078258,-0.005309482082419973,0.009333333333333334,0.26479073290413735,0,364,21.671065499542884,103.55534781293333,585.7742841414826,ok
0.07048809979140444,-0.011806881324805285,0.010666666666666666,0.27272707734954194,0,358,21.650208481873218,107.75011434158625,529.1612102669278,ok
0.07131534719738897,-0.008266719658105156,0.010333333333333333,0.26841384186517814,0,358,20.48400421490013,103.29203952786699,590.4262552905049,ok
0.06986947594460978,-0.05167552271261616,0.012333333333333335,0.30422254903309265,0,381,6.947803414312461,159.38344553987434,497.6203567388037,ok
0.07093233370799273,-0.04355370697200345,0.012333333333333335,0.2993605916918788,0,381,11.256681940925398,161.48321563907555,409.43338766919413,ok
0.06624870031243207,-0.045171873497914364,0.002333333333333333,0.3032676225234313,2,477,3.804139004837189,43.39122902589113,,never_quenched
0.06596568766433936,-0.04743781819996987,0.0016666666666666666,0.30464432346388876,2,477,4.207778596020539,39.31262211059196,,never_quenched
0.06356505367467889,-0.040159127108867654,0.001,0.3022699797386955,2,477,14.94625810453203,56.92107082821512,455.8377398673338,ok
0.06394855198444133,-0.04436384545109334,0.001,0.3044207646383027,2,477,8.311288115170882,48.28814572472314,485.21792408600334,ok
0.0630252238699015,-0.02633673719813047,0.001333333333333333,0.29219973762820695,2,455,22.297926265500227,70.21982855567782,519.2187744326429,ok
0.07195938674832694,-0.031420720276451736,0.007666666666666667,0.2906776189521048,1,381,11.894183401323122,100.55137618988118,,never_quenched
0.07415207102349639,-0.040730377390176084,0.006999999999999999,0.29579526680116186,1,381,5.620835338289863,154.64358690677037,531.568515612369,ok
0.07238922366151374,-0.030449457232693152,0.006999999999999999,0.28968593815580984,1,381,13.107204334509154,116.79355058771561,473.42044011584426,ok
0.07552119673907182,-0.03535691815157653,0.006666666666666667,0.2915587945545141,1,381,4.303783790049701,99.0248977236708,,never_quenched
0.07239281636026752,-0.036286432976589005,0.005666666666666667,0.2939369327699225,1,381,6.88316187941365,132.66276596767418,513.0639545014093,ok
0.07107626172078257,-0.0032797350423001987,0.011666666666666665,0.2625236159341823,0,345,21.85577821998478,109.38335244371385,510.70685358747613,ok
0.07107626172078257,-0.0032797350423001987,0.010333333333333333,0.2625236159341823,0,345,21.799618843371775,104.73786187025664,564.8688515781635,ok
0.053613486043592146,-0.05842889548124186,-0.010666666666666665,0.3178760969858523,5,2,15.419971865872258,2.2644529752424725,408.18879382121105,ok
0.07101511324470372,-0.003291398968927327,0.005333333333333333,0.2625436585249513,1,344,22.651172295455563,84.34409788557986,,never_quenched
0.07409575686745462,-0.0014565333337431755,0.007,0.2601907733292722,1,381,18.035884176170924,91.3427815841961,,never_quenched
0.0635772559127794,-0.0466555481712468,0.0003333333333333332,0.305888884185913,2,477,7.848135053369713,49.5682229732488,498.0315240961207,ok
0.06634384278146321,-0.05640424703311468,0.006666666666666666,0.3084601251103848,1,381,7.35241579404138,92.79727202407389,,never_quenched
0.056740597925269955,-0.04889315202573946,-0.008333333333333333,0.3120558952999672,5,2,18.202434378651688,27.714036778246754,410.02519393618564,ok
0.06278189416923635,-0.039384992669245424,-0.005000000000000001,0.3023719026484272,4,2,17.476011713861705,45.73712560155084,431.1210040406434,ok
0.06398216879117438,-0.04012276617281803,-0.004,0.3019434576229493,4,2,17.353666434826394,46.37932700607241,432.62917744608944,ok
0.0635772559127794,-0.0466555481712468,-0.004333333333333334,0.305888884185913,4,2,12.856627884280297,35.728988385044616,420.9348624421269,ok
0.06436566710093682,-0.04432748451504372,-0.003666666666666667,0.3041057678937025,3,477,13.340515707614829,31.776099430103244,414.00013034045645,ok
0.06281025929325454,-0.0382461114867954,-0.003666666666666667,0.301627316845379,3,477,17.669568966924153,44.99143934762137,429.3770423270497,ok
0.06970735312915553,-0.04202880444609344,0.004333333333333333,0.29922943120988765,1,381,4.571357845512042,81.2268551715119,,never_quenched
0.07522276373490926,-0.0029130666674863507,0.013666666666666667,0.2617561694070151,0,381,19.78745776107958,126.45011525921291,436.0952812117303,ok
0.07311809921151564,-0.007900051283291309,0.013666666666666667,0.2676002699846399,0,380,21.13635740787979,124.14734061568012,443.140588722894,ok
0.049788305945808534,-0.06377511590219645,-0.013000000000000005,0.3220364610733825,5,2,12.082952423976552,16.23139576088109,407.4192198679029,ok
0.07157142764265567,-0.0070341899692289885,0.005333333333333333,0.2669207985364176,1,358,21.46239999324698,86.27092669716365,,never_quenched
0.05669606415908496,-0.05634790298903922,-0.009,0.3149573326247622,5,2,8.61769683992432,5.513639129121117,465.52451788119714,ok
0.058068584216604616,-0.05581408613687998,-0.008,0.313781615428561,5,2,13.831035991902315,3.541462133334636,409.9572052505119,ok
0.058224160369380995,-0.051462757555140806,-0.008333333333333333,0.31199745197404083,5,2,17.201394158573432,20.540887353745706,410.11881712854546,ok
0.059482055431661025,-0.060038093634327334,-0.007666666666666667,0.3142562977395491,4,2,11.17335613474904,31.925055616403423,420.4391297574619,ok
0.06768157162318919,-0.03052690528969268,0.012,0.2925841292816945,0,381,16.81362868928432,128.44360763502988,431.0702428876588,ok
0.07112897764523271,-0.029218324318106215,0.013000000000000005,0.28942364665546,0,381,14.18644001266875,131.21802177084226,424.77045475925615,ok
0.06619680133632558,-0.05416082810433255,0.004999999999999999,0.3076222919775156,1,381,7.644523267225568,74.34976179901756,582.7065695457103,ok
0.06063824638199708,-0.05755383724599643,-0.006333333333333333,0.3126204253169262,4,2,12.395414757791189,30.230245296543938,410.7954786068438,ok
0.06180330717611292,-0.05717064061547718,-0.005333333333333333,0.3116967540650433,4,2,11.44564292694969,25.594560942003554,413.6589937449836,ok
0.0599336349788845,-0.05171262011341905,-0.006666666666666667,0.3108436463498386,4,2,14.201936072723981,23.252964334114335,409.8519174789262,ok
0.060642494790828325,-0.050095410478289026,-0.007666666666666667,0.3096313602783525,4,2,16.27334304122779,20.700251082489192,410.10309091330834,ok
0.061498433937886045,-0.05904372579683464,-0.006666666666666667,0.31257619771946976,4,2,10.183544297394429,34.52507266534229,437.90383409876273,ok
0.0727127545303195,-0.04856271641904816,0.009,0.30100991157180335,0,381,6.083054123908398,97.68996399464419,,never_quenched
0.06983762269581995,-0.05147964832163299,0.009666666666666667,0.30415001390876195,0,381,4.9036139710820335,136.82513833775963,575.8470393225673,ok
0.07232193046827,-0.04191503625491957,0.009666666666666667,0.29756820878046064,0,381,8.948387898061867,152.9220582738923,448.3493171319983,ok
0.07596011552616276,-0.01247271094613336,0.006333333333333334,0.27178975290148066,1,381,14.618126611552034,88.66462055179205,,never_quenched
0.07267763288783474,-0.01079621651621137,0.005333333333333333,0.27092847759490113,1,381,21.402546460497522,86.82681253485167,,never_quenched
0.06527935174117322,-0.01979656570607847,0.0026666666666666666,0.28410750683449276,2,431,23.926743431005445,74.04447501352843,547.711652779678,ok
0.06736462232787012,-0.01990027957739576,0.003666666666666667,0.28300900395140405,2,456,23.10459090276096,79.04366377566514,,never_quenched
0.06907954486437305,-0.015690077113583667,0.004333333333333333,0.27762936008379346,1,357,21.53965679052524,80.67309306164017,,never_quenched
0.06179402293466954,-0.003066447624254754,0.002333333333333333,0.2633473114976881,2,318,29.60729313291908,73.59084252692021,544.3293687300311,ok
0.07220326858823721,-0.0047362683760433745,0.004,0.2641276935687781,2,458,23.33949232860607,81.80426699539326,,never_quenched
0.07131534719738897,-0.008266719658105156,0.004333333333333333,0.26841384186517814,1,358,21.576318872291093,80.91107576414574,,never_quenched
0.07048809979140444,-0.011806881324805287,0.003666666666666667,0.27272707734954194,2,454,23.557418749708898,81.11160199862279,,never_quenched
0.06281025929325454,-0.0382461114867954,-0.00033333333333333343,0.301627316845379,3,477,14.739377372068292,57.55454904011425,457.350122408087,ok
0.06219576810818945,-0.0408688708614194,0.0003333333333333332,0.30371730646514566,2,477,14.17015427524939,61.46502561802329,468.0048998349189,ok
0.07311809921151564,-0.007900051283291305,0.012333333333333335,0.2676002699846399,0,380,20.814025879117025,118.08672618110566,467.857397881718,ok
0.07118474008615862,-0.02544120369577929,0.007666666666666666,0.2862076698747423,1,381,13.674240851451842,103.47107690253439,587.2667295115126,ok
0.07376620845649222,-0.02370302171843694,0.006666666666666667,0.2833577082663138,1,381,13.398523171171332,96.77170008454594,,never_quenched
0.07428045745991267,-0.026210270607607347,0.006333333333333334,0.2852624912474869,1,381,13.188673140573032,100.19529924968748,,never_quenched
0.07181007991053158,-0.02738779256292158,0.005333333333333333,0.2875357558088905,1,381,13.96120739553255,88.28368873275609,,never_quenched
0.0611696896331915,-0.043956299969446305,-0.006333333333333333,0.30623905911986926,4,2,19.621174433283574,39.540746725434964,422.20317034003136,ok
0.06316110618019127,-0.042726031754285035,-0.005333333333333333,0.3040787394687137,4,2,19.869655233532693,34.516119177550564,419.68823099690195,ok
0.060642494790828325,-0.050095410478289026,-0.006333333333333333,0.3096313602783525,4,2,14.197432032535861,23.975314558948444,409.7808006507,ok
0.06207141231506315,-0.04887346294820772,-0.005333333333333334,0.30804310056767004,4,2,10.111049527362097,35.346421826760825,439.59250628807206,ok
0.06595025417081218,-0.05380335756132642,0.002333333333333333,0.3076272015520852,2,477,7.885374204381076,72.57008300728323,566.1312697696551,ok
0.06595025417081217,-0.05380335756132641,0.0016666666666666666,0.3076272015520853,2,477,8.127965502057547,67.87253540119343,536.7659422425886,ok
0.06398216879117438,-0.04012276617281803,-0.0023333333333333335,0.3019434576229493,3,477,15.834784095670221,51.600050529805955,444.3773774421841,ok
0.07464959619919909,-0.017617821763014338,0.007666666666666666,0.2773310633570507,1,381,14.251652654365248,89.82577508152927,,never_quenched
0.07680117508630913,-0.009108211427670676,0.007666666666666666,0.268150434799432,1,381,14.555884943804074,93.46140832581219,,never_quenched
0.07618047972448441,-0.013249555207914227,0.008333333333333333,0.2725099691387666,0,381,13.825029061728717,103.4404109936609,587.8079398314868,ok
0.07242831447783535,-0.013363796722072614,0.009,0.2737966543236142,0,381,19.665918622345814,99.46651392327045,,never_quenched
0.06550839965035625,-0.02709903664787682,0.0026666666666666666,0.2911337357783316,2,477,19.663076425124252,86.51380056426319,,never_quenched
0.06553090039600043,-0.03537825741911164,0.002333333333333333,0.29770209190910835,2,477,13.301028474243653,67.98158914123415,502.2599559520962,ok
0.05980607835981988,-0.014037772512564798,0.002333333333333333,0.2805475758606268,2,331,28.944352342066548,75.70441428807041,568.7240116630884,ok
0.06477205152362761,-0.020567725512552447,0.0016666666666666666,0.285247179939507,2,430,25.108622902482388,69.2901823920818,512.1894951418087,ok
0.07409575686745462,-0.0014565333337431755,0.004,0.2601907733292722,2,477,18.93464986748212,78.51922014389456,,never_quenched
0.07385351096464482,-0.0029746863374893505,0.0026666666666666666,0.2619262458690509,2,477,21.190770041943768,76.59676499679861,586.3381347770313,ok
0.070847703723058,-0.008660809167252936,0.0026666666666666666,0.2689864475226565,2,449,22.83630622637708,75.9999979269363,574.5613938525303,ok
0.07268634644125122,-0.007961670953294309,0.0029999999999999996,0.2677596586211724,2,471,21.497351462639447,82.36363972353197,,never_quenched
0.07026098107602817,-0.012551653167547552,0.0026666666666666666,0.273650219636832,2,454,23.72555402517252,77.7784389282102,,never_quenched
0.06064711622577687,-0.05965489700380809,-0.0010000000000000002,0.31335067183363746,3,477,9.504207094759838,60.142260140521756,478.925648306272,ok
0.07337086512751623,-0.050840650704619295,0.008,0.30176581808038605,1,381,7.027058750570521,101.2022889559654,,never_quenched
0.07399480287971652,-0.04501591966903503,0.008333333333333333,0.29838329136177066,0,381,8.061661882675695,159.03711790291658,469.3160613373115,ok
0.06773439810731834,-0.03625119002805878,0.003666666666666667,0.2968074959217268,2,477,12.176601580410756,81.64654813476025,,never_quenched
0.06814578112841299,-0.040988520612336495,0.004,0.2996051012005094,2,477,5.028104927640326,69.40443795688196,,never_quenched
0.07409744618314228,-0.045398960150007335,0.006333333333333333,0.29853680522723625,1,381,4.4621220410460625,107.50126599320474,,never_quenched
0.07152025859004127,-0.04278980091861853,0.005666666666666667,0.29856256847353746,1,381,3.5174263417097706,112.84388485259467,,never_quenched
0.07424048042417028,-0.04074944875021473,0.007666666666666666,0.2957570870328178,1,381,3.646286357675667,138.64649126265925,,never_quenched
0.07548890735608518,-0.01978452926233675,0.006666666666666667,0.27905241681664683,1,381,13.959338397967933,94.4953307951412,,never_quenched
0.07688783523055003,-0.015385081869769142,0.006666666666666666,0.2743926145273232,1,381,13.787789370806086,96.22579532270174,,never_quenched
0.07316296734406101,-0.008473264989667908,0.009666666666666667,0.2682320015309304,0,381,20.594763321571804,104.53835348898139,568.3927216650865,ok
0.06361790810223196,-0.022404534245357578,0.001,0.2879323215540862,2,430,25.73161285489384,68.60780091814095,507.01994747223614,ok
0.052329606661275146,-0.04811235848471612,-0.009,0.3153531962291215,5,2,19.526810221313866,35.15302004188196,420.74272323699387,ok
0.0572493478182524,-0.05908202193564836,-0.009333333333333332,0.31547269495792235,5,2,14.026998923457077,8.655014800596014,410.94086600818446,ok
0.07686135963093312,-0.00899805367929554,0.006999999999999999,0.26802508610406023,1,381,14.863367937731331,102.32625786478596,,never_quenched
0.07532781641207861,-0.003376122625487814,0.006333333333333334,0.26225707038018,1,381,18.128373698971643,85.08305373135072,,never_quenched
0.07224717278932771,-0.0052109882606719655,0.005666666666666667,0.26467608512879515,1,363,22.2511275323974,87.3603000490901,,never_quenched
0.06791803636055442,-0.013591118983000972,0.002333333333333333,0.2757482507006953,2,429,25.071940682374898,70.316329641111,519.9360230967216,ok
0.06849721681829622,-0.01209067672895038,0.0016666666666666666,0.27375537335186545,2,430,25.274308850172257,69.06026150754425,510.4468150505548,ok
0.07295300819438037,-0.0030363060074923495,0.0013333333333333333,0.2620683977285752,2,466,22.949981802883556,72.1976226032547,533.9518232144761,ok
0.0708351223436418,-0.0051919775551941515,0.001,0.26486313312872783,2,441,26.4829600827016,72.514617086997,536.3135812086224,ok
0.07062058500768173,-0.0094055810099952,0.0016666666666666666,0.2699166821282578,2,448,23.363593243219942,71.73590761224138,530.5107103595385,ok
0.06361790810223196,-0.022404534245357575,-0.0016666666666666668,0.28793232155408616,3,430,26.315289381375127,65.22365675368918,481.31941840557187,ok
0.06757458241579829,-0.02505896452490528,0.010999999999999998,0.28794846053622497,0,381,19.728909098974462,113.37966458680188,488.46407091206606,ok
0.06817632857869274,-0.02322852445163363,0.010333333333333333,0.28587042660168216,0,381,20.07560775075375,111.07908728648032,498.86332123139255,ok
0.07189776717329331,-0.031131834565068434,0.013666666666666667,0.2904914971643912,0,381,17.42281254485859,147.0771009748857,401.0019817097478,ok
0.06537952477434751,-0.03558297532121225,0.0016666666666666666,0.2979530748630816,2,477,13.144072818798081,70.52326782155937,521.4833596935013,ok
0.062369411841726626,-0.054173691308751104,-0.004333333333333333,0.3101502414507987,4,2,10.865219963124643,23.69961005886909,422.20977287686213,ok
0.07238922366151374,-0.030449457232693152,0.004999999999999999,0.28968593815580984,1,381,12.502591868269388,73.53660135588869,543.9231482731045,ok
0.0738265596982193,-0.04354055899976266,0.013333333333333336,0.2976460475559085,0,381,10.741189376166657,163.79647218219546,417.0503817890164,ok
0.06646833137803161,-0.04738965421206652,-0.0013333333333333335,0.3042850748686969,3,477,7.455641785546743,19.043777352339287,489.67807381681,ok
0.06436566710093682,-0.04432748451504372,-0.0016666666666666668,0.3041057678937025,3,477,10.70508940746208,38.062819239684934,431.91058816288046,ok
0.07415207102349639,-0.040730377390176084,0.004999999999999999,0.29579526680116186,1,381,3.5330125973284363,54.84829424962882,,never_quenched
0.053613486043592146,-0.05842889548124186,-0.012333333333333335,0.3178760969858523,5,2,16.374132831463815,4.217544264926666,410.8936147864902,ok
0.06865965544584018,-0.03274139034426321,0.0029999999999999996,0.2936747940677973,2,477,14.416163622418727,80.83594431791116,,never_quenched
0.06792726295736556,-0.029944163388486704,0.002333333333333333,0.2919555764129583,2,477,17.258452029421328,62.819679886096736,472.45613996640543,ok
0.06477205152362761,-0.020567725512552447,0.0003333333333333332,0.285247179939507,2,430,25.834189683762798,67.94045266837455,501.94289967088275,ok
0.06778073857683949,-0.014138253903949934,0.001,0.2764440865209174,2,430,25.900859411951977,69.02914747870398,510.20921899443965,ok
0.06849721681829622,-0.01209067672895038,0.0003333333333333332,0.27375537335186545,2,430,26.111751731567544,67.71432636164104,500.22701644565905,ok
0.0698111054442631,-0.039434965404086524,0.011,0.2975724021972991,0,381,9.618463058250612,150.1002473338757,433.7654847389513,ok
0.06760354266750788,-0.024335345989516637,0.009666666666666667,0.28725847107661995,0,381,20.57440067509773,114.24076141251906,484.57462979850527,ok
0.06983762269581995,-0.05147964832163299,0.010333333333333333,0.30415001390876195,0,381,5.3938620818270016,141.54786158966436,547.2449047609218,ok
0.06436566710093682,-0.04432748451504372,-0.0023333333333333335,0.3041057678937025,3,477,11.450312097883474,35.22910676677094,420.7682950153985,ok
0.07248246372197954,-0.02282283394255648,0.008,0.28318910570265,1,381,13.499564142835244,98.9957773872329,,never_quenched
0.07591042330633499,-0.044061882403362444,0.006666666666666667,0.2967825857420109,1,381,4.366526698135505,106.36545506549827,,never_quenched
0.0635729696139719,-0.04579186891406071,-0.005000000000000001,0.3054476830693468,4,2,10.095074920284949,48.31849735464919,450.73416105764994,ok
0.0599336349788845,-0.05171262011341905,-0.008,0.3108436463498386,5,2,15.799709030089748,21.341459124066702,410.04004888453426,ok
0.06682881269142393,-0.020807383586208057,0.003,0.28425322173528106,2,456,23.37243719167547,77.36397677258934,,never_quenched
0.07311809921151566,-0.007900051283291309,0.003666666666666667,0.2676002699846399,2,476,21.5762782051015,80.8220899192342,,never_quenched
0.07599883270700888,-0.0440809537634011,0.008,0.29674534075344045,1,381,6.190420981182724,139.45927625083579,523.1018706515123,ok
0.06361790810223196,-0.022404534245357578,-0.002666666666666667,0.2879323215540862,3,430,26.375860240354452,64.04374656950449,476.4797967075845,ok
0.06634384278146321,-0.05640424703311469,0.005333333333333333,0.3084601251103848,1,381,7.730813744954202,86.88768846711604,,never_quenched
0.06251645328686425,-0.05641711023753324,0.0003333333333333332,0.3109369196729931,2,477,6.329310447548996,46.88187767608198,540.1798030961763,ok
0.06080494801886611,-0.05553839289366849,-0.0016666666666666668,0.3117589216033383,3,477,8.151958152630163,32.31731175441724,477.81080926772864,ok
0.062369411841726626,-0.054173691308751104,-0.00033333333333333343,0.3101502414507987,3,477,7.028854512499221,40.4923001427391,510.22056419419386,ok
0.06591443151637748,-0.04707396522469749,0.004333333333333333,0.30449318310844903,1,381,3.139024374679042,75.63850787792335,,never_quenched
0.06749076336787224,-0.046063416917958566,0.004999999999999999,0.3029218334293552,1,381,3.0342394300107713,89.79755956491057,,never_quenched
0.06595025417081217,-0.05380335756132641,0.003666666666666667,0.3076272015520853,2,477,7.6019519097047255,82.62223746684383,,never_quenched
0.06609729561594979,-0.05604677649010856,0.003,0.3084703466063037,2,477,7.8133023948400915,74.55204150623075,578.3501685139203,ok
0.06609729561594979,-0.05604677649010856,0.004333333333333333,0.3084703466063037,1,381,7.44791687302069,81.0711737379107,,never_quenched
0.047875488672003905,-0.04911720605396514,-0.009666666666666667,0.31962787937095805,5,2,20.665071853795638,28.37491559487249,410.1092863206813,ok
0.062369411841726626,-0.054173691308751104,-0.0013333333333333335,0.3101502414507987,3,477,8.231299497022865,31.517151720247337,475.6278834538096,ok
0.06796262202306122,-0.03108271459498685,0.010666666666666665,0.2928439493192005,0,381,14.633057961083166,118.14780253303958,467.59306828512825,ok
0.06860861500269808,-0.032816069999594404,0.009666666666666667,0.2937635776647487,0,381,15.118862796461901,119.1761767532125,463.16875695693653,ok
0.06859718659184655,-0.03248392385804848,0.011666666666666665,0.2935200780833633,0,381,14.778806692319991,121.83482896421555,452.3309245730672,ok
0.0710403401822351,-0.037622860833254196,0.012333333333333335,0.2956388671942295,0,381,14.104190140807972,158.9032802393092,396.36280552592405,ok
0.06869184273739634,-0.03290212382212925,0.010999999999999998,0.2937750639414875,0,381,15.310752492916158,125.01599563784627,439.710169107048,ok
0.07103124401267731,-0.0406348998393419,0.012,0.2975670651633558,0,381,10.634277205380833,155.60120370131054,416.97820660533034,ok
0.0678101148227904,-0.03002293317817881,0.009,0.2920947808956094,0,381,14.753004385602656,99.68039145080407,,never_quenched
0.06436566710093682,-0.04432748451504372,-0.00033333333333333343,0.3041057678937025,3,477,9.120663752528605,44.62806428849451,464.3660671946379,ok
0.06814044802163033,-0.023279716673054816,0.011666666666666665,0.2859402322825554,0,381,19.943954944450425,114.79019538753066,482.08924962161655,ok
0.07106027868227943,-0.026037867203194127,0.012333333333333335,0.28679697716274094,0,381,17.20939912381956,130.0825545401303,426.9824163534986,ok
0.07480313923025889,-0.035930669960876835,0.013333333333333336,0.2923367963680471,0,381,10.287422398740683,160.44776073737094,424.0427953669923,ok
0.07392547000290388,-0.04062175186710111,0.013666666666666667,0.2958569470369076,0,381,14.625919861592118,168.67802338288735,401.5577219362932,ok
0.07293081847278599,-0.04883573456038766,0.006666666666666667,0.30102265242408344,1,381,7.309452331780908,102.77993463012713,,never_quenched
0.06964247024890775,-0.051901228706304176,0.006333333333333333,0.3044657047233045,1,381,4.427203767306322,101.9843441217535,,never_quenched
0.06762609174268273,-0.05090686086881147,0.005333333333333333,0.3052546782467803,1,381,4.904483544321187,68.60854067149916,,never_quenched
0.07126915217639228,-0.02891971562870828,0.008,0.28910156375400387,1,381,12.986624334685049,109.04791063101108,514.4947242099934,ok
0.07309601458033121,-0.026052860144549057,0.013333333333333336,0.2857270251534994,0,381,16.68790623908862,130.05751280135985,427.03128285261477,ok
0.05696651009066242,-0.04657340905461635,-0.008,0.31083746615085583,5,2,18.59729555989397,27.287025914288535,409.97097428084146,ok
0.059158932346717284,-0.047525804948887675,-0.007666666666666667,0.3095638738671164,4,2,17.365440773027615,28.854753584747353,410.1703590926107,ok
